source_id,source_label,profile_type,variable,column,field_id,instance,value,value_label,count,percent,non_missing_count,missing_percent,mean,sd,median,q1,q3,min,max,zero_percent,skewness,extreme_z_percent
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-06-01,2010-06-01,837,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-14,2008-04-14,819,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-15,2008-04-15,812,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-11,2008-04-11,802,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-05-26,2010-05-26,801,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-19,2008-04-19,799,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-05-17,2010-05-17,789,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-18,2008-04-18,785,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-10,2008-04-10,784,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-08,2008-04-08,781,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2009-02-17,2009-02-17,780,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2009-02-14,2009-02-14,777,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-06-02,2010-06-02,776,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2009-02-28,2009-02-28,774,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-03-31,2008-03-31,773,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-16,2008-04-16,768,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-05-25,2010-05-25,765,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-06-04,2010-06-04,765,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-06-08,2010-06-08,759,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-02,2008-04-02,759,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-05-29,2008-05-29,754,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-05-24,2010-05-24,753,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-05-27,2010-05-27,751,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-17,2008-04-17,749,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-12,2008-04-12,748,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2009-02-13,2009-02-13,748,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-05-28,2010-05-28,747,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-04,2008-04-04,746,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-07,2008-04-07,745,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-01,2008-04-01,744,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-05-19,2010-05-19,744,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2009-03-09,2009-03-09,744,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-05-28,2008-05-28,744,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2009-03-10,2009-03-10,743,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2009-03-18,2009-03-18,741,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-07-24,2008-07-24,740,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2009-02-11,2009-02-11,739,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2010-05-12,2010-05-12,739,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2008-04-09,2008-04-09,739,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-0.0,53,0,2009-03-16,2009-03-16,737,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-23,2013-04-23,104,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-05,2013-05-05,103,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-06-02,2013-06-02,101,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-16,2013-04-16,100,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-30,2013-05-30,99,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-18,2013-05-18,98,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-04,2013-05-04,97,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-07,2013-04-07,97,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-26,2013-04-26,97,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-19,2013-04-19,96,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-22,2013-04-22,96,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-01,2013-05-01,95,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-25,2013-05-25,95,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-02,2013-05-02,95,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-04,2013-04-04,95,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-15,2013-04-15,95,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-28,2013-04-28,94,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-03,2013-05-03,94,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-06-06,2013-06-06,93,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-22,2013-05-22,93,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-09,2013-05-09,93,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-11,2013-05-11,92,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-26,2013-05-26,92,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-15,2013-05-15,92,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-29,2013-04-29,92,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-05,2013-04-05,92,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-14,2013-05-14,91,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-13,2013-05-13,90,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-24,2013-04-24,90,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-06-05,2013-06-05,90,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-21,2013-04-21,90,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-20,2013-05-20,89,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-16,2013-05-16,89,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-23,2013-05-23,89,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-06-03,2013-06-03,88,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-28,2013-05-28,88,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-20,2013-04-20,88,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-04-09,2013-04-09,87,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-05-29,2013-05-29,87,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-1.0,53,1,2013-02-20,2013-02-20,87,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-18,2019-04-18,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-25,2019-04-25,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-03-22,2019-03-22,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-11,2019-04-11,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-03-28,2019-03-28,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-27,2019-05-27,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-06,2019-04-06,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-23,2019-04-23,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-13,2019-05-13,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-16,2019-04-16,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-02,2019-05-02,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-20,2019-05-20,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-13,2019-04-13,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-03-07,2019-03-07,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-16,2019-05-16,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-24,2019-04-24,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-30,2019-04-30,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-03,2019-04-03,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-29,2019-04-29,52,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2018-10-24,2018-10-24,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-02-19,2019-02-19,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-05,2019-04-05,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-11,2019-05-11,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-02-27,2019-02-27,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-04,2019-05-04,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2018-11-14,2018-11-14,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-06-02,2019-06-02,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-09,2019-05-09,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-30,2019-05-30,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-03-06,2019-03-06,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2018-10-05,2018-10-05,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-10,2019-04-10,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-01-17,2019-01-17,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-03-05,2019-03-05,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-03-21,2019-03-21,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-04-04,2019-04-04,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2018-10-25,2018-10-25,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2018-12-14,2018-12-14,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-01-16,2019-01-16,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-2.0,53,2,2019-05-18,2019-05-18,51,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-09-20,2019-09-20,24,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-03-07,2020-03-07,22,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-09-02,2019-09-02,22,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-18,2019-11-18,21,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-10-05,2019-10-05,21,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-01-07,2020-01-07,20,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-06,2019-11-06,20,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-17,2019-11-17,20,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-02-04,2020-02-04,20,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-10-29,2019-10-29,20,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-08-25,2019-08-25,20,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-03-04,2020-03-04,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-02-29,2020-02-29,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-10-27,2019-10-27,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-05,2019-11-05,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-02-17,2020-02-17,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-02-26,2020-02-26,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-03-02,2020-03-02,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-09-23,2019-09-23,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-12-06,2019-12-06,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-30,2019-11-30,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-20,2019-11-20,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-10-11,2019-10-11,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-10-02,2019-10-02,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-09-03,2019-09-03,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-10-01,2019-10-01,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-10-20,2019-10-20,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-12-02,2019-12-02,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-10-18,2019-10-18,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-02-08,2020-02-08,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-12-17,2019-12-17,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-12-03,2019-12-03,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-13,2019-11-13,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-03-03,2020-03-03,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-22,2019-11-22,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-14,2019-11-14,17,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-09-07,2019-09-07,17,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-09-11,2019-09-11,17,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2020-02-22,2020-02-22,17,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment date,53-3.0,53,3,2019-11-15,2019-11-15,17,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11010,Leeds,44198,8.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11011,Bristol,43012,8.6%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11009,Newcastle,37001,7.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11013,Nottingham,33875,6.7%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11016,Liverpool,32813,6.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11014,Sheffield,30388,6.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11007,Reading,29408,5.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11018,Hounslow,28875,5.7%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11008,Bury,28319,5.6%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11020,Croydon,27379,5.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11021,Birmingham,25498,5.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11017,Middlesborough,21286,4.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11006,Stoke,19433,3.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11004,Glasgow,18647,3.7%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11003,Cardiff,17878,3.6%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11005,Edinburgh,17194,3.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11002,Oxford,14058,2.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11001,Manchester,13939,2.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11012,Barts,12581,2.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,10003,Stockport (pilot),3792,0.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11022,Swansea,2281,0.5%,,,,,,,,,,,,
