source_id,source_label,source_kind,field_id,description,modality_category,ukb_type,feature_roles,column_count,instances,arrays,has_z_score,max_non_missing_count,example_columns,coding_id,ukb_showcase_url
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25405,Mean OD in superior cerebellar peduncle on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25405-2.0;25405-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25405
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25406,Mean OD in cerebral peduncle on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25406-2.0;25406-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25406
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25407,Mean OD in cerebral peduncle on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25407-2.0;25407-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25407
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25408,Mean OD in anterior limb of internal capsule on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25408-2.0;25408-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25408
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25409,Mean OD in anterior limb of internal capsule on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25409-2.0;25409-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25409
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25410,Mean OD in posterior limb of internal capsule on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25410-2.0;25410-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25410
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25411,Mean OD in posterior limb of internal capsule on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25411-2.0;25411-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25411
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25412,Mean OD in retrolenticular part of internal capsule on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25412-2.0;25412-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25412
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25413,Mean OD in retrolenticular part of internal capsule on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25413-2.0;25413-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25413
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25414,Mean OD in anterior corona radiata on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25414-2.0;25414-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25414
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25415,Mean OD in anterior corona radiata on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25415-2.0;25415-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25415
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25416,Mean OD in superior corona radiata on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25416-2.0;25416-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25416
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25417,Mean OD in superior corona radiata on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25417-2.0;25417-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25417
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25418,Mean OD in posterior corona radiata on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25418-2.0;25418-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25418
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25419,Mean OD in posterior corona radiata on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25419-2.0;25419-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25419
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25420,Mean OD in posterior thalamic radiation on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25420-2.0;25420-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25420
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25421,Mean OD in posterior thalamic radiation on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25421-2.0;25421-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25421
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25422,Mean OD in sagittal stratum on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25422-2.0;25422-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25422
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25423,Mean OD in sagittal stratum on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25423-2.0;25423-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25423
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25424,Mean OD in external capsule on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25424-2.0;25424-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25424
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25425,Mean OD in external capsule on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25425-2.0;25425-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25425
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25426,Mean OD in cingulum cingulate gyrus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25426-2.0;25426-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25426
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25427,Mean OD in cingulum cingulate gyrus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25427-2.0;25427-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25427
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25428,Mean OD in cingulum hippocampus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25428-2.0;25428-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25428
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25429,Mean OD in cingulum hippocampus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25429-2.0;25429-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25429
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25430,Mean OD in fornix cres+stria terminalis on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25430-2.0;25430-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25430
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25431,Mean OD in fornix cres+stria terminalis on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25431-2.0;25431-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25431
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25432,Mean OD in superior longitudinal fasciculus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25432-2.0;25432-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25432
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25433,Mean OD in superior longitudinal fasciculus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25433-2.0;25433-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25433
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25434,Mean OD in superior fronto-occipital fasciculus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25434-2.0;25434-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25434
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25435,Mean OD in superior fronto-occipital fasciculus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25435-2.0;25435-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25435
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25436,Mean OD in uncinate fasciculus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25436-2.0;25436-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25436
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25437,Mean OD in uncinate fasciculus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25437-2.0;25437-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25437
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25438,Mean OD in tapetum on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25438-2.0;25438-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25438
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25439,Mean OD in tapetum on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25439-2.0;25439-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25439
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25440,Mean ISOVF in middle cerebellar peduncle on FA skeleton,brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25440-2.0;25440-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25440
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25441,Mean ISOVF in pontine crossing tract on FA skeleton,brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25441-2.0;25441-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25441
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25442,Mean ISOVF in genu of corpus callosum on FA skeleton,brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25442-2.0;25442-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25442
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25443,Mean ISOVF in body of corpus callosum on FA skeleton,brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25443-2.0;25443-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25443
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25444,Mean ISOVF in splenium of corpus callosum on FA skeleton,brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25444-2.0;25444-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25444
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25445,Mean ISOVF in fornix on FA skeleton,brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25445-2.0;25445-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25445
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25446,Mean ISOVF in corticospinal tract on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25446-2.0;25446-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25446
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25447,Mean ISOVF in corticospinal tract on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25447-2.0;25447-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25447
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25448,Mean ISOVF in medial lemniscus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25448-2.0;25448-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25448
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25449,Mean ISOVF in medial lemniscus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25449-2.0;25449-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25449
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25450,Mean ISOVF in inferior cerebellar peduncle on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25450-2.0;25450-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25450
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25451,Mean ISOVF in inferior cerebellar peduncle on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25451-2.0;25451-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25451
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25452,Mean ISOVF in superior cerebellar peduncle on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25452-2.0;25452-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25452
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25453,Mean ISOVF in superior cerebellar peduncle on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25453-2.0;25453-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25453
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25454,Mean ISOVF in cerebral peduncle on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25454-2.0;25454-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25454
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25455,Mean ISOVF in cerebral peduncle on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25455-2.0;25455-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25455
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25456,Mean ISOVF in anterior limb of internal capsule on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25456-2.0;25456-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25456
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25457,Mean ISOVF in anterior limb of internal capsule on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25457-2.0;25457-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25457
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25458,Mean ISOVF in posterior limb of internal capsule on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25458-2.0;25458-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25458
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25459,Mean ISOVF in posterior limb of internal capsule on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25459-2.0;25459-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25459
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25460,Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25460-2.0;25460-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25460
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25461,Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25461-2.0;25461-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25461
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25462,Mean ISOVF in anterior corona radiata on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25462-2.0;25462-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25462
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25463,Mean ISOVF in anterior corona radiata on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25463-2.0;25463-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25463
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25464,Mean ISOVF in superior corona radiata on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25464-2.0;25464-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25464
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25465,Mean ISOVF in superior corona radiata on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25465-2.0;25465-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25465
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25466,Mean ISOVF in posterior corona radiata on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25466-2.0;25466-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25466
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25467,Mean ISOVF in posterior corona radiata on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25467-2.0;25467-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25467
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25468,Mean ISOVF in posterior thalamic radiation on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25468-2.0;25468-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25468
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25469,Mean ISOVF in posterior thalamic radiation on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25469-2.0;25469-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25469
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25470,Mean ISOVF in sagittal stratum on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25470-2.0;25470-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25470
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25471,Mean ISOVF in sagittal stratum on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25471-2.0;25471-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25471
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25472,Mean ISOVF in external capsule on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25472-2.0;25472-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25472
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25473,Mean ISOVF in external capsule on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25473-2.0;25473-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25473
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25474,Mean ISOVF in cingulum cingulate gyrus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25474-2.0;25474-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25474
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25475,Mean ISOVF in cingulum cingulate gyrus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25475-2.0;25475-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25475
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25476,Mean ISOVF in cingulum hippocampus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25476-2.0;25476-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25476
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25477,Mean ISOVF in cingulum hippocampus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25477-2.0;25477-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25477
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25478,Mean ISOVF in fornix cres+stria terminalis on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25478-2.0;25478-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25478
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25479,Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25479-2.0;25479-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25479
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25480,Mean ISOVF in superior longitudinal fasciculus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25480-2.0;25480-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25480
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25481,Mean ISOVF in superior longitudinal fasciculus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25481-2.0;25481-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25481
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25482,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25482-2.0;25482-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25482
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25483,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25483-2.0;25483-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25483
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25484,Mean ISOVF in uncinate fasciculus on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25484-2.0;25484-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25484
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25485,Mean ISOVF in uncinate fasciculus on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25485-2.0;25485-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25485
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25486,Mean ISOVF in tapetum on FA skeleton (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25486-2.0;25486-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25486
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25487,Mean ISOVF in tapetum on FA skeleton (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25487-2.0;25487-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25487
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25488,Weighted-mean FA in tract acoustic radiation (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25488-2.0;25488-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25488
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25489,Weighted-mean FA in tract acoustic radiation (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25489-2.0;25489-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25489
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25490,Weighted-mean FA in tract anterior thalamic radiation (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25490-2.0;25490-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25490
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25491,Weighted-mean FA in tract anterior thalamic radiation (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25491-2.0;25491-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25491
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25492,Weighted-mean FA in tract cingulate gyrus part of cingulum (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25492-2.0;25492-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25492
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25493,Weighted-mean FA in tract cingulate gyrus part of cingulum (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25493-2.0;25493-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25493
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25494,Weighted-mean FA in tract parahippocampal part of cingulum (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25494-2.0;25494-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25494
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25495,Weighted-mean FA in tract parahippocampal part of cingulum (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25495-2.0;25495-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25495
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25496,Weighted-mean FA in tract corticospinal tract (left),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25496-2.0;25496-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25496
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25497,Weighted-mean FA in tract corticospinal tract (right),brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25497-2.0;25497-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25497
eye_brain_ukb42577,eye and brain / ukb42577,ukbconv_csv,25498,Weighted-mean FA in tract forceps major,brain_mri_imaging,Continuous,ukb_field_value,2,2;3,0,false,37439,25498-2.0;25498-3.0,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=25498
